TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD
59906,2021-08-01 08:47:55,83,884,116.17,0
59907,2021-08-01 08:48:27,469,928,98.14,0
59908,2021-08-01 08:48:42,913,1987,61.53,0
59909,2021-08-01 08:49:09,718,1604,12.51,0
59910,2021-08-01 08:49:35,601,1865,2.56,0
59911,2021-08-01 08:50:05,427,625,31.14,0
59912,2021-08-01 08:50:28,101,1516,61.39,0
59913,2021-08-01 08:50:50,365,261,75.87,0
59914,2021-08-01 08:51:11,183,1802,60.33,0
59915,2021-08-01 08:51:13,312,447,125.1,0
59916,2021-08-01 08:51:34,179,115,75.65,1
59917,2021-08-01 08:51:51,170,1903,14.59,0
59918,2021-08-01 08:52:08,856,1911,37.49,0
59919,2021-08-01 08:52:09,139,1257,37.57,0
59920,2021-08-01 08:52:12,555,922,6.26,0
59921,2021-08-01 08:52:17,136,237,67.38,0
59922,2021-08-01 08:53:03,554,1127,36.51,0
59923,2021-08-01 08:54:09,998,1257,15.58,0
59924,2021-08-01 08:54:12,244,1202,23.36,0
59925,2021-08-01 08:55:11,554,1277,11.27,0
59926,2021-08-01 08:55:27,520,1611,59.15,0
59927,2021-08-01 08:56:25,342,1459,9.11,0
59928,2021-08-01 08:58:00,577,1303,71.52,0
59929,2021-08-01 08:58:00,448,1144,53.31,0
59930,2021-08-01 08:58:12,429,831,31.49,0
59931,2021-08-01 08:58:48,918,1162,6.79,0
59932,2021-08-01 08:59:01,818,941,42.03,0
59933,2021-08-01 08:59:10,979,863,38.22,0
59934,2021-08-01 08:59:15,923,1514,55.53,0
59935,2021-08-01 08:59:57,243,1662,215.97,0
59936,2021-08-01 09:00:20,438,289,28.13,0
59937,2021-08-01 09:00:51,32,1926,87.59,0
59938,2021-08-01 09:01:56,933,1687,29.06,0
59939,2021-08-01 09:02:21,289,1515,17.31,0
59940,2021-08-01 09:02:54,88,978,123.11,0
59941,2021-08-01 09:03:05,156,890,101.49,0
59942,2021-08-01 09:03:10,540,11,95.93,0
59943,2021-08-01 09:03:36,423,35,30.15,0
59944,2021-08-01 09:03:40,97,252,12.18,0
59945,2021-08-01 09:03:45,673,1742,5.34,0
59946,2021-08-01 09:03:50,550,857,40.33,0
59947,2021-08-01 09:04:11,266,1868,13.06,0
59948,2021-08-01 09:04:38,150,1119,56.48,0
59949,2021-08-01 09:04:59,959,1702,64.48,0
59950,2021-08-01 09:05:10,285,89,17.06,0
59951,2021-08-01 09:06:02,942,816,55.98,0
59952,2021-08-01 09:07:45,1,1083,52.88,0
59953,2021-08-01 09:08:05,241,1211,58.71,0
59954,2021-08-01 09:08:19,109,1481,115.85,0
59955,2021-08-01 09:08:21,602,586,79.08,0
59956,2021-08-01 09:08:36,159,1269,93.33,0
59957,2021-08-01 09:09:33,27,719,59.87,0
59958,2021-08-01 09:09:46,57,1980,62.57,0
59959,2021-08-01 09:09:58,558,894,57.72,1
59960,2021-08-01 09:11:06,684,1777,59.97,0
59961,2021-08-01 09:11:42,421,1357,43.82,0
59962,2021-08-01 09:11:58,387,803,118.59,0
59963,2021-08-01 09:12:18,497,1123,25.62,0
59964,2021-08-01 09:12:31,389,187,144.05,0
59965,2021-08-01 09:13:28,181,1546,137.22,0
59966,2021-08-01 09:13:32,665,199,42.75,0
59967,2021-08-01 09:14:03,893,1407,18.75,0
59968,2021-08-01 09:15:07,891,1895,72.36,0
59969,2021-08-01 09:17:11,109,1336,27.43,0
59970,2021-08-01 09:17:42,710,283,45.82,0
59971,2021-08-01 09:18:00,810,1198,107.0,0
59972,2021-08-01 09:18:21,137,1004,138.91,0
59973,2021-08-01 09:18:23,346,1418,6.86,0
59974,2021-08-01 09:20:18,48,719,71.89,0
59975,2021-08-01 09:20:24,818,1599,11.26,0
59976,2021-08-01 09:21:03,710,1706,95.88,0
59977,2021-08-01 09:21:55,884,530,52.42,0
59978,2021-08-01 09:22:38,480,1098,16.55,0
59979,2021-08-01 09:23:09,741,879,2.21,0
59980,2021-08-01 09:23:33,674,1330,101.46,0
59981,2021-08-01 09:24:17,948,450,16.01,0
59982,2021-08-01 09:24:41,565,1526,114.93,0
59983,2021-08-01 09:25:41,239,1935,62.61,0
59984,2021-08-01 09:26:03,828,1538,95.35,0
59985,2021-08-01 09:26:04,402,81,84.06,0
59986,2021-08-01 09:26:13,181,1546,33.36,0
59987,2021-08-01 09:26:30,755,1318,44.79,0
59988,2021-08-01 09:27:02,698,595,36.21,0
59989,2021-08-01 09:27:33,4,774,132.98,0
59990,2021-08-01 09:28:09,904,1875,61.93,0
59991,2021-08-01 09:28:13,766,1649,55.28,0
59992,2021-08-01 09:28:57,359,202,184.6,0
59993,2021-08-01 09:29:01,53,1052,8.62,0
59994,2021-08-01 09:29:09,140,574,116.46,0
59995,2021-08-01 09:30:44,111,1790,86.79,0
59996,2021-08-01 09:32:12,901,1574,8.84,0
59997,2021-08-01 09:32:37,35,1919,47.1,0
59998,2021-08-01 09:33:02,893,1304,12.02,0
59999,2021-08-01 09:33:09,769,405,102.88,0
60000,2021-08-01 09:33:11,135,25,95.88,0
60001,2021-08-01 09:33:11,57,1130,38.81,0
60002,2021-08-01 09:33:32,358,1284,22.07,0
60003,2021-08-01 09:34:06,367,18,5.17,0
60004,2021-08-01 09:34:17,260,350,83.02,0
60005,2021-08-01 09:36:05,561,796,87.36,0
60006,2021-08-01 09:37:06,80,1014,8.27,0
60007,2021-08-01 09:37:44,777,265,49.3,0
60008,2021-08-01 09:38:04,692,736,153.57,0
60009,2021-08-01 09:38:45,438,1453,9.63,0
60010,2021-08-01 09:38:50,81,1069,99.59,0
60011,2021-08-01 09:38:55,975,28,34.85,1
60012,2021-08-01 09:39:05,525,1257,89.16,0
60013,2021-08-01 09:39:19,336,1758,26.45,0
60014,2021-08-01 09:39:28,749,244,114.09,0
60015,2021-08-01 09:39:53,457,22,16.56,0
60016,2021-08-01 09:40:19,234,251,69.76,0
60017,2021-08-01 09:40:26,473,1771,29.02,0
60018,2021-08-01 09:41:17,139,1927,50.7,0
60019,2021-08-01 09:41:28,759,1273,17.44,0
60020,2021-08-01 09:41:44,315,294,37.75,0
60021,2021-08-01 09:42:50,777,742,50.34,0
60022,2021-08-01 09:42:57,352,62,15.38,0
60023,2021-08-01 09:43:33,450,1471,77.4,0
60024,2021-08-01 09:44:27,555,1072,3.5,1
60025,2021-08-01 09:45:28,195,298,140.69,0
60026,2021-08-01 09:45:39,725,89,89.32,0
60027,2021-08-01 09:45:39,258,1203,84.65,0
60028,2021-08-01 09:46:25,660,680,27.16,0
60029,2021-08-01 09:47:08,435,1205,32.19,0
60030,2021-08-01 09:48:03,102,1614,7.32,0
60031,2021-08-01 09:48:09,329,793,29.6,0
60032,2021-08-01 09:48:54,645,959,96.66,0
60033,2021-08-01 09:49:57,811,629,59.59,0
60034,2021-08-01 09:51:34,668,305,86.12,0
60035,2021-08-01 09:52:25,736,1462,42.61,0
60036,2021-08-01 09:53:21,367,1727,10.48,0
60037,2021-08-01 09:53:28,851,499,40.72,0
60038,2021-08-01 09:54:41,923,1353,55.54,0
60039,2021-08-01 09:54:56,721,548,189.65,0
60040,2021-08-01 09:55:04,48,1753,114.23,0
60041,2021-08-01 09:55:25,530,1923,7.15,0
60042,2021-08-01 09:55:49,856,2,130.26,0
60043,2021-08-01 09:56:00,155,354,55.85,0
60044,2021-08-01 09:56:17,667,217,62.3,0
60045,2021-08-01 09:56:26,255,93,51.82,0
60046,2021-08-01 09:56:39,131,405,114.83,0
60047,2021-08-01 09:57:47,378,1473,128.27,0
60048,2021-08-01 09:58:55,918,1713,4.61,0
60049,2021-08-01 09:58:59,614,366,9.31,0
60050,2021-08-01 09:59:00,638,896,58.33,0
60051,2021-08-01 09:59:05,369,1087,36.05,0
60052,2021-08-01 09:59:09,706,696,89.52,0
60053,2021-08-01 09:59:20,111,1300,47.96,0
60054,2021-08-01 09:59:36,418,1436,55.51,0
60055,2021-08-01 09:59:37,652,462,170.39,0
60056,2021-08-01 09:59:39,664,1023,112.48,0
60057,2021-08-01 10:00:04,566,111,28.41,0
60058,2021-08-01 10:00:28,139,1307,131.69,0
60059,2021-08-01 10:01:11,650,986,64.72,0
60060,2021-08-01 10:01:17,750,1331,128.24,0
60061,2021-08-01 10:03:17,650,429,60.71,0
60062,2021-08-01 10:03:40,421,1049,21.4,0
60063,2021-08-01 10:04:34,849,80,71.34,0
60064,2021-08-01 10:04:49,369,518,26.92,0
60065,2021-08-01 10:05:52,580,916,64.11,0
60066,2021-08-01 10:06:04,130,972,4.94,1
60067,2021-08-01 10:06:26,917,1742,140.22,0
60068,2021-08-01 10:06:45,100,247,7.12,0
60069,2021-08-01 10:07:26,474,458,7.6,0
60070,2021-08-01 10:08:32,612,1187,56.69,0
60071,2021-08-01 10:08:36,835,523,25.17,0
60072,2021-08-01 10:09:39,960,1060,76.65,0
60073,2021-08-01 10:09:48,125,1604,43.71,0
60074,2021-08-01 10:10:01,285,606,22.67,0
60075,2021-08-01 10:10:45,55,1921,7.57,0
60076,2021-08-01 10:11:32,793,1281,42.29,0
60077,2021-08-01 10:11:35,900,1322,72.0,0
60078,2021-08-01 10:12:36,840,346,18.91,0
60079,2021-08-01 10:12:39,915,401,23.56,0
60080,2021-08-01 10:12:56,975,1308,15.36,1
60081,2021-08-01 10:13:17,29,48,111.45,0
60082,2021-08-01 10:13:27,576,557,117.69,0
60083,2021-08-01 10:13:39,927,1437,46.8,0
60084,2021-08-01 10:14:11,143,1381,170.6,0
60085,2021-08-01 10:14:12,840,596,30.73,0
60086,2021-08-01 10:14:33,879,923,40.23,0
60087,2021-08-01 10:14:37,750,160,80.06,0
60088,2021-08-01 10:14:57,744,1951,28.85,0
60089,2021-08-01 10:15:03,68,616,63.54,0
60090,2021-08-01 10:16:49,852,1523,134.92,0
60091,2021-08-01 10:16:55,818,1432,79.59,0
60092,2021-08-01 10:17:09,59,1733,34.69,0
60093,2021-08-01 10:18:34,865,1956,6.56,0
60094,2021-08-01 10:19:07,870,685,100.93,0
60095,2021-08-01 10:20:02,54,690,44.11,0
60096,2021-08-01 10:20:10,171,1400,121.22,0
60097,2021-08-01 10:20:25,556,963,6.07,0
60098,2021-08-01 10:20:28,195,1687,39.64,0
60099,2021-08-01 10:20:33,256,848,48.08,0
60100,2021-08-01 10:20:38,481,1129,12.13,0
60101,2021-08-01 10:20:57,526,1596,126.37,0
60102,2021-08-01 10:21:01,865,462,27.88,0
60103,2021-08-01 10:21:18,346,1745,20.14,0
60104,2021-08-01 10:21:48,5,568,64.5,0
60105,2021-08-01 10:21:59,125,1572,25.64,0
60106,2021-08-01 10:24:25,535,895,15.96,0
60107,2021-08-01 10:24:37,787,1413,57.09,0
60108,2021-08-01 10:25:30,669,406,91.67,0
60109,2021-08-01 10:25:40,519,778,11.68,0
60110,2021-08-01 10:26:53,888,1478,43.5,0
60111,2021-08-01 10:27:15,341,996,136.12,0
60112,2021-08-01 10:28:30,849,166,47.66,0
60113,2021-08-01 10:28:50,554,1127,41.03,0
60114,2021-08-01 10:28:54,987,1400,29.87,0
60115,2021-08-01 10:29:09,209,929,47.8,0
60116,2021-08-01 10:29:40,660,680,100.97,0
60117,2021-08-01 10:29:58,95,967,73.69,0
60118,2021-08-01 10:30:16,519,922,21.57,0
60119,2021-08-01 10:30:48,148,1040,16.55,0
60120,2021-08-01 10:31:05,170,1988,4.43,0
60121,2021-08-01 10:32:11,301,1877,111.14,0
60122,2021-08-01 10:32:16,676,1303,20.1,0
60123,2021-08-01 10:32:57,343,1799,21.86,0
60124,2021-08-01 10:33:35,561,1756,54.25,0
60125,2021-08-01 10:34:30,544,1161,95.89,0
60126,2021-08-01 10:34:56,762,152,13.15,0
60127,2021-08-01 10:36:49,174,382,74.7,0
60128,2021-08-01 10:37:08,530,1929,9.03,0
60129,2021-08-01 10:37:40,680,1956,130.54,0
60130,2021-08-01 10:38:30,898,1482,45.22,0
60131,2021-08-01 10:39:49,413,1122,52.82,0
60132,2021-08-01 10:40:12,0,1530,96.5,0
60133,2021-08-01 10:40:36,597,1183,42.63,0
60134,2021-08-01 10:40:38,493,1842,6.43,0
60135,2021-08-01 10:41:00,829,502,6.48,0
60136,2021-08-01 10:41:02,907,1532,12.34,0
60137,2021-08-01 10:41:16,294,1255,50.0,0
60138,2021-08-01 10:41:46,346,1418,84.43,0
60139,2021-08-01 10:41:47,183,47,9.45,0
60140,2021-08-01 10:41:53,650,429,133.72,0
60141,2021-08-01 10:42:48,111,1770,74.25,0
60142,2021-08-01 10:43:26,623,207,44.45,1
60143,2021-08-01 10:43:33,834,79,63.34,0
60144,2021-08-01 10:43:41,359,849,85.97,0
60145,2021-08-01 10:43:46,723,1596,58.58,0
60146,2021-08-01 10:43:50,160,12,71.71,0
60147,2021-08-01 10:44:30,740,1326,42.61,0
60148,2021-08-01 10:44:31,806,380,38.86,0
60149,2021-08-01 10:44:49,551,177,85.56,0
60150,2021-08-01 10:44:57,292,902,33.42,0
60151,2021-08-01 10:45:28,114,962,34.09,0
60152,2021-08-01 10:45:42,927,547,121.02,0
60153,2021-08-01 10:46:58,176,1833,19.46,0
60154,2021-08-01 10:46:58,194,952,53.36,0
60155,2021-08-01 10:47:19,636,546,79.73,0
60156,2021-08-01 10:48:35,919,361,31.18,0
60157,2021-08-01 10:48:36,140,1589,274.32,1
60158,2021-08-01 10:48:56,89,24,81.13,0
60159,2021-08-01 10:48:58,940,1723,65.39,0
60160,2021-08-01 10:49:45,992,1190,22.18,0
60161,2021-08-01 10:49:52,882,580,10.12,0
60162,2021-08-01 10:50:30,610,280,96.21,0
60163,2021-08-01 10:51:14,972,711,9.32,0
60164,2021-08-01 10:52:11,288,192,89.59,0
60165,2021-08-01 10:53:07,460,1011,22.49,0
60166,2021-08-01 10:53:27,713,1590,38.17,0
60167,2021-08-01 10:53:37,8,648,12.26,0
60168,2021-08-01 10:53:46,109,1407,51.0,0
60169,2021-08-01 10:53:55,423,517,17.44,0
60170,2021-08-01 10:54:26,25,1540,121.81,0
60171,2021-08-01 10:54:29,274,451,48.72,0
60172,2021-08-01 10:55:31,169,659,8.97,0
60173,2021-08-01 10:55:47,335,1002,117.86,0
60174,2021-08-01 10:56:16,335,1002,33.09,0
60175,2021-08-01 10:56:46,102,807,4.49,0
60176,2021-08-01 10:58:05,92,622,56.85,0
60177,2021-08-01 10:59:16,904,27,109.09,0
60178,2021-08-01 11:02:04,233,1074,68.2,0
60179,2021-08-01 11:02:09,457,752,20.3,0
60180,2021-08-01 11:02:29,648,320,9.55,0
60181,2021-08-01 11:03:12,384,1021,114.87,0
60182,2021-08-01 11:03:16,354,1606,27.75,0
60183,2021-08-01 11:03:46,757,1675,41.36,0
60184,2021-08-01 11:04:11,339,1957,67.43,0
60185,2021-08-01 11:04:14,845,679,61.09,0
60186,2021-08-01 11:04:28,826,1490,40.02,0
60187,2021-08-01 11:04:54,569,462,68.34,0
60188,2021-08-01 11:05:11,972,711,5.49,0
60189,2021-08-01 11:05:29,947,1281,83.12,0
60190,2021-08-01 11:06:25,985,261,9.07,0
60191,2021-08-01 11:06:46,356,1647,101.81,0
60192,2021-08-01 11:06:55,583,598,42.47,0
60193,2021-08-01 11:07:38,742,1928,13.14,0
60194,2021-08-01 11:07:40,147,769,23.14,0
60195,2021-08-01 11:08:46,880,70,50.55,0
60196,2021-08-01 11:08:52,652,1496,67.5,0
60197,2021-08-01 11:09:03,349,545,92.67,0
60198,2021-08-01 11:10:49,719,299,38.04,0
60199,2021-08-01 11:10:50,809,1440,33.3,0
60200,2021-08-01 11:12:19,90,707,49.65,0
60201,2021-08-01 11:12:22,745,443,15.95,0
60202,2021-08-01 11:12:25,835,1607,37.49,0
60203,2021-08-01 11:12:33,369,258,82.81,0
60204,2021-08-01 11:12:38,141,245,82.8,0
60205,2021-08-01 11:13:22,181,1346,67.88,0
60206,2021-08-01 11:13:37,89,1755,75.07,0
60207,2021-08-01 11:14:12,701,222,46.04,0
60208,2021-08-01 11:14:39,38,1089,23.48,0
60209,2021-08-01 11:15:07,539,1567,13.48,0
60210,2021-08-01 11:15:12,339,1669,88.45,0
60211,2021-08-01 11:15:14,544,1989,65.01,0
60212,2021-08-01 11:15:55,114,1258,95.91,0
60213,2021-08-01 11:16:09,471,1110,18.76,0
60214,2021-08-01 11:16:14,459,1954,124.71,0
60215,2021-08-01 11:16:41,925,1614,8.24,0
60216,2021-08-01 11:17:14,71,1128,91.08,0
60217,2021-08-01 11:17:25,729,618,13.41,0
60218,2021-08-01 11:17:38,788,1557,9.44,0
60219,2021-08-01 11:17:44,580,59,62.87,0
60220,2021-08-01 11:18:07,679,1974,28.71,0
60221,2021-08-01 11:18:27,350,1715,21.64,0
60222,2021-08-01 11:18:30,74,634,62.49,0
60223,2021-08-01 11:18:42,962,36,12.96,0
60224,2021-08-01 11:18:47,769,516,46.54,0
60225,2021-08-01 11:19:09,30,701,40.3,0
60226,2021-08-01 11:19:44,318,340,104.48,0
60227,2021-08-01 11:19:55,191,1139,33.07,0
60228,2021-08-01 11:19:55,424,1879,41.3,0
60229,2021-08-01 11:20:24,20,1916,13.62,0
60230,2021-08-01 11:20:40,289,578,23.73,0
60231,2021-08-01 11:21:44,81,80,53.12,0
60232,2021-08-01 11:21:49,226,114,14.19,0
60233,2021-08-01 11:22:42,971,1380,92.26,0
60234,2021-08-01 11:23:14,361,994,86.16,0
60235,2021-08-01 11:24:14,58,1108,28.86,0
60236,2021-08-01 11:24:19,594,1153,73.2,0
60237,2021-08-01 11:24:43,371,680,37.5,0
60238,2021-08-01 11:25:08,803,666,29.94,0
60239,2021-08-01 11:25:13,974,1339,66.6,0
60240,2021-08-01 11:25:32,267,1031,3.01,0
60241,2021-08-01 11:25:35,939,1905,74.61,0
60242,2021-08-01 11:26:36,241,796,56.77,0
60243,2021-08-01 11:26:42,352,463,31.64,0
60244,2021-08-01 11:27:46,44,1286,39.55,0
60245,2021-08-01 11:28:20,199,464,26.87,0
60246,2021-08-01 11:28:43,539,1704,18.11,0
60247,2021-08-01 11:28:57,599,825,99.27,0
60248,2021-08-01 11:30:48,693,1300,35.73,0
60249,2021-08-01 11:31:04,185,451,7.65,0
60250,2021-08-01 11:32:43,155,669,51.52,0
60251,2021-08-01 11:33:20,569,352,113.45,0
60252,2021-08-01 11:34:42,740,720,10.06,0
60253,2021-08-01 11:36:15,627,92,121.84,0
60254,2021-08-01 11:37:08,677,1893,41.02,1
60255,2021-08-01 11:37:24,970,33,34.73,0
60256,2021-08-01 11:37:41,335,784,30.52,0
60257,2021-08-01 11:38:13,323,51,4.49,1
60258,2021-08-01 11:38:30,664,388,126.61,0
60259,2021-08-01 11:39:07,948,1176,9.35,0
60260,2021-08-01 11:40:38,818,1951,49.95,0
60261,2021-08-01 11:41:13,621,115,73.62,1
60262,2021-08-01 11:44:05,669,228,20.6,0
60263,2021-08-01 11:44:20,274,846,71.16,0
60264,2021-08-01 11:46:07,673,469,3.52,0
60265,2021-08-01 11:47:36,342,600,24.34,0
60266,2021-08-01 11:47:56,827,129,92.72,0
60267,2021-08-01 11:48:02,340,227,33.61,0
60268,2021-08-01 11:48:03,488,46,23.23,0
60269,2021-08-01 11:48:20,413,932,69.45,0
60270,2021-08-01 11:48:43,620,118,0.49,0
60271,2021-08-01 11:49:25,25,1583,120.24,0
60272,2021-08-01 11:50:20,532,888,24.64,0
60273,2021-08-01 11:50:57,238,1177,20.44,0
60274,2021-08-01 11:51:12,885,765,16.59,0
60275,2021-08-01 11:51:31,423,1280,5.98,0
60276,2021-08-01 11:52:03,988,1097,33.3,0
60277,2021-08-01 11:52:04,784,1167,65.08,0
60278,2021-08-01 11:52:33,661,1132,24.55,0
60279,2021-08-01 11:53:36,416,705,48.29,0
60280,2021-08-01 11:53:55,754,94,54.15,0
60281,2021-08-01 11:54:14,544,1989,12.8,0
60282,2021-08-01 11:54:37,250,220,48.05,0
60283,2021-08-01 11:55:07,542,52,4.05,0
60284,2021-08-01 11:55:12,599,1498,98.48,0
60285,2021-08-01 11:55:47,865,1991,30.57,0
60286,2021-08-01 11:56:01,570,1133,101.81,0
60287,2021-08-01 11:56:55,133,1894,20.43,0
60288,2021-08-01 11:57:03,179,1274,56.01,0
60289,2021-08-01 11:57:09,368,941,36.3,0
60290,2021-08-01 11:57:26,630,1416,67.16,0
60291,2021-08-01 11:57:47,740,42,112.48,0
60292,2021-08-01 11:57:49,180,1347,7.65,0
60293,2021-08-01 11:58:31,537,895,141.47,0
60294,2021-08-01 11:59:11,698,1268,17.88,0
60295,2021-08-01 11:59:16,858,727,68.47,0
60296,2021-08-01 11:59:30,392,1035,76.36,0
60297,2021-08-01 11:59:55,151,922,58.88,0
60298,2021-08-01 12:00:26,627,77,123.34,0
60299,2021-08-01 12:00:28,937,48,58.12,0
60300,2021-08-01 12:00:32,748,720,10.19,0
60301,2021-08-01 12:00:38,303,317,60.59,0
60302,2021-08-01 12:01:16,708,1033,23.3,0
60303,2021-08-01 12:01:30,387,1515,42.89,0
60304,2021-08-01 12:01:41,429,627,32.07,0
60305,2021-08-01 12:01:53,824,42,23.41,0
60306,2021-08-01 12:01:58,358,1277,5.95,0
60307,2021-08-01 12:02:11,205,454,37.73,0
60308,2021-08-01 12:03:22,378,1527,83.0,0
60309,2021-08-01 12:03:30,421,1770,21.44,0
60310,2021-08-01 12:03:38,642,966,99.28,0
60311,2021-08-01 12:03:39,596,1283,40.18,0
60312,2021-08-01 12:04:35,95,1516,122.04,0
60313,2021-08-01 12:04:44,935,89,10.59,0
60314,2021-08-01 12:04:58,394,332,125.5,0
60315,2021-08-01 12:05:27,662,1027,62.98,0
60316,2021-08-01 12:08:09,565,1920,114.81,0
60317,2021-08-01 12:08:32,475,569,102.67,0
60318,2021-08-01 12:08:53,109,1298,30.09,0
60319,2021-08-01 12:09:47,88,102,50.05,0
60320,2021-08-01 12:11:10,253,1492,7.39,0
60321,2021-08-01 12:11:12,117,1332,92.98,0
60322,2021-08-01 12:11:42,365,645,22.46,0
60323,2021-08-01 12:12:48,923,1964,34.44,0
60324,2021-08-01 12:13:28,646,679,33.54,0
60325,2021-08-01 12:14:06,872,153,57.27,0
60326,2021-08-01 12:14:32,571,984,106.52,0
60327,2021-08-01 12:14:51,656,1123,75.38,0
60328,2021-08-01 12:14:58,941,1065,29.86,0
60329,2021-08-01 12:15:06,448,1597,60.82,0
60330,2021-08-01 12:15:30,253,1916,6.1,0
60331,2021-08-01 12:15:43,844,824,50.76,0
60332,2021-08-01 12:16:00,383,218,67.73,0
60333,2021-08-01 12:16:03,37,1371,18.58,0
60334,2021-08-01 12:17:02,157,251,9.42,0
60335,2021-08-01 12:17:46,843,1068,80.61,0
60336,2021-08-01 12:18:18,162,1986,12.53,0
60337,2021-08-01 12:19:10,712,1877,33.18,0
60338,2021-08-01 12:19:41,571,735,40.82,0
60339,2021-08-01 12:19:51,441,434,134.15,0
60340,2021-08-01 12:20:07,947,1617,57.23,0
60341,2021-08-01 12:20:36,724,1242,86.9,0
60342,2021-08-01 12:21:21,574,1457,81.07,0
60343,2021-08-01 12:21:47,595,22,5.97,0
60344,2021-08-01 12:21:48,717,329,1.56,0
60345,2021-08-01 12:21:54,405,1790,60.31,0
60346,2021-08-01 12:22:52,585,1414,55.36,0
60347,2021-08-01 12:23:11,729,40,41.05,0
60348,2021-08-01 12:23:16,314,909,109.01,0
60349,2021-08-01 12:23:23,760,234,118.0,0
60350,2021-08-01 12:23:28,581,1618,32.98,0
60351,2021-08-01 12:23:35,112,222,57.87,0
60352,2021-08-01 12:23:40,278,440,31.67,0
60353,2021-08-01 12:24:04,945,1333,15.67,0
60354,2021-08-01 12:24:15,810,1294,82.98,0
60355,2021-08-01 12:24:34,234,1074,5.01,0
60356,2021-08-01 12:24:57,679,809,27.05,0
60357,2021-08-01 12:24:58,750,930,19.36,0
60358,2021-08-01 12:25:01,967,279,55.37,0
60359,2021-08-01 12:25:05,782,1289,9.1,0
60360,2021-08-01 12:25:19,323,293,11.69,0
60361,2021-08-01 12:26:41,968,1026,87.49,0
60362,2021-08-01 12:27:14,79,46,100.03,0
60363,2021-08-01 12:27:43,334,506,51.51,0
60364,2021-08-01 12:27:59,939,1238,35.41,0
60365,2021-08-01 12:28:26,594,1980,24.95,0
60366,2021-08-01 12:29:40,30,689,85.93,0
60367,2021-08-01 12:30:06,987,468,48.27,0
60368,2021-08-01 12:30:58,505,879,68.47,0
60369,2021-08-01 12:31:25,49,1550,13.82,0
60370,2021-08-01 12:31:54,530,1217,5.46,0
60371,2021-08-01 12:32:12,212,275,125.77,0
60372,2021-08-01 12:32:56,845,780,89.76,0
60373,2021-08-01 12:33:15,20,1069,6.55,0
60374,2021-08-01 12:33:41,909,1599,15.75,0
60375,2021-08-01 12:34:27,95,534,128.13,0
60376,2021-08-01 12:35:04,794,1643,58.49,0
60377,2021-08-01 12:35:07,601,65,5.55,0
60378,2021-08-01 12:36:13,732,1307,43.69,0
60379,2021-08-01 12:36:22,806,1408,26.65,0
60380,2021-08-01 12:36:33,485,1313,28.68,0
60381,2021-08-01 12:36:59,606,332,14.32,0
60382,2021-08-01 12:37:34,891,28,99.03,0
60383,2021-08-01 12:38:11,195,1337,96.69,0
60384,2021-08-01 12:38:30,863,262,21.11,0
60385,2021-08-01 12:38:32,134,144,40.15,0
60386,2021-08-01 12:39:45,27,657,71.71,0
60387,2021-08-01 12:39:53,537,895,107.13,0
60388,2021-08-01 12:41:12,56,380,106.52,0
60389,2021-08-01 12:44:26,626,1849,32.72,0
60390,2021-08-01 12:45:00,559,203,6.7,0
60391,2021-08-01 12:45:03,531,717,66.02,0
60392,2021-08-01 12:45:47,923,1514,19.27,0
60393,2021-08-01 12:45:56,149,1351,49.95,0
60394,2021-08-01 12:46:20,729,1891,27.9,0
60395,2021-08-01 12:46:25,233,408,46.28,0
60396,2021-08-01 12:46:34,336,300,18.43,0
60397,2021-08-01 12:46:47,734,976,107.07,0
60398,2021-08-01 12:47:07,191,684,131.51,0
60399,2021-08-01 12:47:48,8,958,5.62,0
60400,2021-08-01 12:47:57,374,543,6.96,0
60401,2021-08-01 12:48:05,609,1436,25.93,0
60402,2021-08-01 12:48:07,540,396,39.25,0
60403,2021-08-01 12:49:25,610,83,22.93,0
60404,2021-08-01 12:49:59,274,451,6.01,0
60405,2021-08-01 12:50:36,884,219,43.43,0
60406,2021-08-01 12:50:47,594,1980,60.23,0
60407,2021-08-01 12:51:16,575,341,98.01,0
60408,2021-08-01 12:51:53,403,1713,75.01,0
60409,2021-08-01 12:52:50,456,1347,114.5,0
60410,2021-08-01 12:53:15,935,1834,4.64,0
60411,2021-08-01 12:53:30,417,840,64.73,0
60412,2021-08-01 12:54:04,127,355,20.09,0
60413,2021-08-01 12:54:29,285,791,38.9,0
60414,2021-08-01 12:55:13,35,1180,31.12,0
60415,2021-08-01 12:55:23,333,316,75.55,0
60416,2021-08-01 12:55:59,206,914,29.68,0
60417,2021-08-01 12:56:35,800,1529,26.48,0
60418,2021-08-01 12:56:37,403,412,52.52,0
60419,2021-08-01 12:57:52,435,127,15.71,0
60420,2021-08-01 12:57:57,20,1069,7.41,0
60421,2021-08-01 12:58:08,697,1009,174.11,0
60422,2021-08-01 12:58:41,918,1035,4.92,0
60423,2021-08-01 12:58:44,302,1597,3.17,0
60424,2021-08-01 12:58:50,795,1189,29.71,0
60425,2021-08-01 12:58:59,969,1770,127.2,0
60426,2021-08-01 13:00:08,876,481,43.11,0
60427,2021-08-01 13:01:07,344,1323,17.63,0
60428,2021-08-01 13:01:07,115,754,34.2,0
60429,2021-08-01 13:02:15,258,1964,103.8,0
60430,2021-08-01 13:02:24,344,1244,32.49,0
60431,2021-08-01 13:03:36,782,879,10.27,0
